"timestamp","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel","sensor"
"2020-09-08T15:31:54.000Z","{""value"":36,""max"":48,""min"":29,""sd"":5.62}","{""value"":33.27,""max"":36,""min"":29,""sd"":2.05}","{""value"":21.33,""max"":22,""min"":20,""sd"":0.62}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":21.89,""max"":23,""min"":21,""sd"":0.43}","{""value"":198.96,""max"":207,""min"":189,""sd"":4.62}","{""value"":22.84,""max"":23.09,""min"":22.51,""sd"":0.22}","{""value"":76.36,""max"":78.77,""min"":75.16,""sd"":0.94}","{""value"":903.86,""max"":903.95,""min"":903.76,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.03}","{""value"":5.65,""max"":5.9,""min"":4.91,""sd"":0.39}",
"2020-09-08T15:31:54.000Z","{""value"":36.67,""max"":41,""min"":35,""sd"":1.95}","{""value"":31.73,""max"":34,""min"":30,""sd"":1.22}","{""value"":21.2,""max"":22,""min"":20,""sd"":0.56}",,,,,,,,,,2
"2020-09-08T15:16:31.000Z","{""value"":39.57,""max"":44,""min"":28,""sd"":2.47}","{""value"":32.33,""max"":36,""min"":26,""sd"":2.11}","{""value"":21.03,""max"":24,""min"":18,""sd"":1.33}",,,,,,,,,,2
"2020-09-08T15:16:31.000Z","{""value"":39.4,""max"":50,""min"":33,""sd"":2.46}","{""value"":31.13,""max"":36,""min"":25,""sd"":1.86}","{""value"":20.1,""max"":23,""min"":17,""sd"":1.61}","{""value"":0,""max"":0.17,""min"":0,""sd"":0.03}","{""value"":25.35,""max"":27,""min"":22,""sd"":1.63}","{""value"":160.97,""max"":196,""min"":142,""sd"":17.42}","{""value"":22.25,""max"":22.49,""min"":22.14,""sd"":0.16}","{""value"":79.05,""max"":79.67,""min"":78.45,""sd"":0.43}","{""value"":903.99,""max"":904.08,""min"":903.87,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.9,""sd"":0.02}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.02}","{""value"":5.13,""max"":5.92,""min"":4.9,""sd"":0.36}",
"2020-09-08T15:01:16.000Z","{""value"":37.87,""max"":43,""min"":31,""sd"":3.6}","{""value"":32.07,""max"":34,""min"":30,""sd"":1.03}","{""value"":20.93,""max"":23,""min"":19,""sd"":0.88}",,,,,,,,,,2
"2020-09-08T15:01:16.000Z","{""value"":41.67,""max"":51,""min"":36,""sd"":4.06}","{""value"":34,""max"":36,""min"":31,""sd"":1.41}","{""value"":22.13,""max"":24,""min"":20,""sd"":1.06}","{""value"":0,""max"":0.14,""min"":0,""sd"":0.04}","{""value"":29.25,""max"":31,""min"":27,""sd"":1.18}","{""value"":126.93,""max"":143,""min"":117,""sd"":5.97}","{""value"":22.06,""max"":22.17,""min"":21.94,""sd"":0.14}","{""value"":79.74,""max"":80.38,""min"":78.89,""sd"":0.57}","{""value"":904.05,""max"":904.11,""min"":904.01,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.03}","{""value"":4.9,""max"":4.97,""min"":0.87,""sd"":0.44}",
"2020-09-08T14:46:04.000Z","{""value"":35.2,""max"":39,""min"":31,""sd"":2.04}","{""value"":31.13,""max"":33,""min"":29,""sd"":0.99}","{""value"":20.33,""max"":22,""min"":19,""sd"":1.11}",,,,,,,,,,2
"2020-09-08T14:46:04.000Z","{""value"":34.87,""max"":38,""min"":32,""sd"":1.6}","{""value"":29.87,""max"":33,""min"":26,""sd"":2.75}","{""value"":19.93,""max"":22,""min"":17,""sd"":1.91}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":30.9,""max"":37,""min"":28,""sd"":2.73}","{""value"":115.01,""max"":133,""min"":86,""sd"":17.23}","{""value"":21.88,""max"":21.94,""min"":21.77,""sd"":0.15}","{""value"":80.3,""max"":80.87,""min"":79.74,""sd"":0.46}","{""value"":904.13,""max"":904.23,""min"":904.04,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.01}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.03}","{""value"":4.95,""max"":4.96,""min"":4.92,""sd"":0.05}",
"2020-09-08T14:30:52.000Z","{""value"":37.8,""max"":46,""min"":28,""sd"":5.34}","{""value"":32.3,""max"":36,""min"":28,""sd"":2.69}","{""value"":21.07,""max"":23,""min"":19,""sd"":1.47}",,,,,,,,,,2
"2020-09-08T14:30:52.000Z","{""value"":39.27,""max"":53,""min"":27,""sd"":7.49}","{""value"":32.77,""max"":39,""min"":27,""sd"":4.48}","{""value"":21.6,""max"":25,""min"":18,""sd"":2.13}","{""value"":0,""max"":0.13,""min"":0,""sd"":0.03}","{""value"":35.21,""max"":37,""min"":33,""sd"":1.22}","{""value"":93.22,""max"":101,""min"":86,""sd"":4.82}","{""value"":21.87,""max"":21.92,""min"":21.79,""sd"":0.12}",,"{""value"":904.12,""max"":904.2,""min"":904.06,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.92,""max"":4.94,""min"":4.87,""sd"":0.06}",
"2020-09-08T14:15:41.000Z","{""value"":42.53,""max"":47,""min"":38,""sd"":3.18}","{""value"":33.33,""max"":35,""min"":32,""sd"":0.98}","{""value"":21.87,""max"":23,""min"":20,""sd"":0.92}",,,,,,,,,,2
"2020-09-08T14:15:41.000Z","{""value"":44.2,""max"":47,""min"":41,""sd"":2.01}","{""value"":37.07,""max"":39,""min"":35,""sd"":1.58}","{""value"":23.6,""max"":25,""min"":23,""sd"":0.63}","{""value"":0,""max"":0.34,""min"":0,""sd"":0.05}","{""value"":35.69,""max"":40,""min"":33,""sd"":2.31}","{""value"":91.84,""max"":105,""min"":75,""sd"":8.49}","{""value"":21.75,""max"":21.87,""min"":21.67,""sd"":0.11}","{""value"":80.75,""max"":81,""min"":80.4,""sd"":0.31}","{""value"":904.21,""max"":904.27,""min"":904.12,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.92,""max"":4.94,""min"":4.88,""sd"":0.05}",
"2020-09-08T14:00:30.000Z","{""value"":43.42,""max"":54,""min"":37,""sd"":3.98}","{""value"":34.88,""max"":42,""min"":30,""sd"":2.57}","{""value"":22.3,""max"":26,""min"":19,""sd"":1.85}",,,,,,,,,,2
"2020-09-08T14:00:30.000Z","{""value"":48.23,""max"":59,""min"":34,""sd"":6.94}","{""value"":37.63,""max"":42,""min"":33,""sd"":2.79}","{""value"":23.5,""max"":27,""min"":21,""sd"":1.55}","{""value"":0,""max"":0.04,""min"":0,""sd"":0.02}","{""value"":51.08,""max"":57,""min"":41,""sd"":5.33}","{""value"":49.82,""max"":74,""min"":41,""sd"":9.28}","{""value"":21.63,""max"":21.68,""min"":21.59,""sd"":0.09}","{""value"":80.79,""max"":81.12,""min"":80.45,""sd"":0.34}","{""value"":904.16,""max"":904.22,""min"":904.09,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.9,""max"":4.92,""min"":4.85,""sd"":0.08}",
"2020-09-08T13:45:18.000Z","{""value"":57.07,""max"":62,""min"":54,""sd"":2.12}","{""value"":41.33,""max"":43,""min"":39,""sd"":1.29}","{""value"":26.07,""max"":28,""min"":25,""sd"":0.8}","{""value"":0,""max"":0.1,""min"":0,""sd"":0.03}","{""value"":60.25,""max"":64,""min"":49,""sd"":3.18}","{""value"":37.52,""max"":51,""min"":34,""sd"":3.89}","{""value"":21.56,""max"":21.61,""min"":21.5,""sd"":0.1}","{""value"":81.33,""max"":81.95,""min"":80.45,""sd"":0.45}","{""value"":904.13,""max"":904.17,""min"":904.09,""sd"":0.12}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.08,""max"":4.09,""min"":4.08,""sd"":0.06}","{""value"":4.88,""max"":4.9,""min"":4.84,""sd"":0.08}",
"2020-09-08T13:45:18.000Z","{""value"":50.53,""max"":55,""min"":46,""sd"":2.56}","{""value"":40.07,""max"":43,""min"":38,""sd"":1.79}","{""value"":24.67,""max"":28,""min"":23,""sd"":1.72}",,,,,,,,,,2
"2020-09-08T13:30:04.000Z","{""value"":20.37,""max"":27,""min"":13,""sd"":2.02}","{""value"":15.7,""max"":19,""min"":11,""sd"":1.89}","{""value"":10.3,""max"":14,""min"":8,""sd"":1.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":41.43,""max"":49,""min"":39,""sd"":2.81}","{""value"":70.18,""max"":79,""min"":53,""sd"":7.58}","{""value"":21.42,""max"":21.54,""min"":21.28,""sd"":0.12}","{""value"":80.99,""max"":81.4,""min"":80.44,""sd"":0.36}","{""value"":904.03,""max"":904.13,""min"":903.95,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.9,""max"":4.92,""min"":4.87,""sd"":0.07}",
"2020-09-08T13:30:04.000Z","{""value"":14.9,""max"":20,""min"":11,""sd"":2.91}","{""value"":13.03,""max"":17,""min"":9,""sd"":1.8}","{""value"":9.93,""max"":13,""min"":7,""sd"":1.77}",,,,,,,,,,2
"2020-09-08T13:14:52.000Z","{""value"":12.13,""max"":16,""min"":11,""sd"":1.68}","{""value"":10.8,""max"":12,""min"":10,""sd"":0.68}","{""value"":6.6,""max"":7,""min"":6,""sd"":0.51}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.01}","{""value"":41.85,""max"":43,""min"":40,""sd"":0.8}","{""value"":70.62,""max"":73,""min"":69,""sd"":1.63}","{""value"":21.1,""max"":21.28,""min"":20.96,""sd"":0.14}","{""value"":81.03,""max"":82.37,""min"":80.26,""sd"":0.73}","{""value"":903.9,""max"":903.99,""min"":903.81,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.91,""sd"":0}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.06}",
"2020-09-08T13:14:52.000Z","{""value"":10.4,""max"":14,""min"":7,""sd"":2.16}","{""value"":8.8,""max"":11,""min"":7,""sd"":1.32}","{""value"":6.6,""max"":8,""min"":5,""sd"":1.06}",,,,,,,,,,2
"2020-09-08T12:59:41.000Z","{""value"":5.7,""max"":13,""min"":3,""sd"":2.16}","{""value"":4.07,""max"":6,""min"":2,""sd"":1.5}","{""value"":2.17,""max"":3,""min"":1,""sd"":0.86}","{""value"":0,""max"":0.18,""min"":0,""sd"":0.04}","{""value"":41.64,""max"":42,""min"":40,""sd"":0.55}","{""value"":73.09,""max"":75,""min"":71,""sd"":1.23}","{""value"":20.85,""max"":20.95,""min"":20.76,""sd"":0.13}","{""value"":81.88,""max"":83.06,""min"":79.65,""sd"":1.08}","{""value"":903.74,""max"":903.83,""min"":903.65,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.06}","{""value"":4.9,""max"":4.92,""min"":4.87,""sd"":0.07}",
"2020-09-08T12:59:41.000Z","{""value"":4.5,""max"":9,""min"":1,""sd"":1.81}","{""value"":3.47,""max"":5,""min"":1,""sd"":1.2}","{""value"":1.89,""max"":4,""min"":0,""sd"":1.15}",,,,,,,,,,2
"2020-09-08T12:44:30.000Z","{""value"":1.8,""max"":3,""min"":1,""sd"":0.56}","{""value"":1.27,""max"":2,""min"":0,""sd"":0.59}","{""value"":1,""max"":2,""min"":0,""sd"":0.38}",,,,,,,,,,2
"2020-09-08T12:44:30.000Z","{""value"":4.47,""max"":10,""min"":2,""sd"":2.29}","{""value"":3,""max"":4,""min"":2,""sd"":0.38}","{""value"":1.6,""max"":2,""min"":1,""sd"":0.51}","{""value"":0,""max"":0.28,""min"":0,""sd"":0.05}","{""value"":44.13,""max"":48,""min"":42,""sd"":1.44}","{""value"":67.99,""max"":73,""min"":58,""sd"":3.59}","{""value"":20.72,""max"":20.85,""min"":20.64,""sd"":0.11}","{""value"":81.07,""max"":81.53,""min"":80.49,""sd"":0.32}","{""value"":903.58,""max"":903.71,""min"":903.5,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.9,""max"":4.92,""min"":4.86,""sd"":0.05}",
"2020-09-08T12:29:19.000Z","{""value"":2.7,""max"":6,""min"":1,""sd"":1.11}","{""value"":2.07,""max"":3,""min"":0,""sd"":1}","{""value"":1.33,""max"":3,""min"":0,""sd"":1.07}",,,,,,,,,,2
"2020-09-08T12:29:19.000Z","{""value"":4.7,""max"":10,""min"":2,""sd"":2.07}","{""value"":3.53,""max"":6,""min"":2,""sd"":1.63}","{""value"":1.73,""max"":2,""min"":1,""sd"":0.57}","{""value"":0,""max"":0.2,""min"":0,""sd"":0.04}","{""value"":49.7,""max"":52,""min"":49,""sd"":0.95}","{""value"":55.3,""max"":57,""min"":51,""sd"":1.71}","{""value"":20.51,""max"":20.63,""min"":20.42,""sd"":0.13}","{""value"":81.72,""max"":82.43,""min"":81,""sd"":0.51}","{""value"":903.42,""max"":903.57,""min"":903.27,""sd"":0.16}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.01}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.9,""max"":4.91,""min"":4.87,""sd"":0.05}",
"2020-09-08T12:14:09.000Z","{""value"":4.47,""max"":9,""min"":3,""sd"":1.68}","{""value"":3.2,""max"":5,""min"":2,""sd"":1.26}","{""value"":1.67,""max"":3,""min"":1,""sd"":0.62}","{""value"":0,""max"":0.12,""min"":0,""sd"":0.03}","{""value"":63.93,""max"":75,""min"":52,""sd"":7.24}","{""value"":37.96,""max"":51,""min"":27,""sd"":7.02}","{""value"":20.28,""max"":20.42,""min"":20.17,""sd"":0.12}","{""value"":82.3,""max"":82.92,""min"":81.79,""sd"":0.41}","{""value"":903.16,""max"":903.3,""min"":903.07,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.05}","{""value"":4.88,""max"":4.9,""min"":4.85,""sd"":0.06}",
"2020-09-08T12:14:09.000Z","{""value"":3.2,""max"":5,""min"":1,""sd"":1.08}","{""value"":2.2,""max"":3,""min"":1,""sd"":0.56}","{""value"":1.53,""max"":2,""min"":1,""sd"":0.52}",,,,,,,,,,2
"2020-09-08T11:58:58.000Z","{""value"":5.1,""max"":10,""min"":2,""sd"":1.46}","{""value"":2.87,""max"":4,""min"":2,""sd"":0.72}","{""value"":1.57,""max"":2,""min"":1,""sd"":0.71}","{""value"":0,""max"":0.14,""min"":0,""sd"":0.03}","{""value"":98.98,""max"":128,""min"":76,""sd"":14.12}","{""value"":17.12,""max"":26,""min"":10,""sd"":4.48}","{""value"":20.19,""max"":20.23,""min"":20.13,""sd"":0.1}","{""value"":82.76,""max"":83.12,""min"":82.27,""sd"":0.34}","{""value"":903.01,""max"":903.11,""min"":902.9,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.04}","{""value"":4.85,""max"":4.88,""min"":4.81,""sd"":0.06}",
"2020-09-08T11:58:58.000Z","{""value"":3.03,""max"":5,""min"":1,""sd"":0.99}","{""value"":2.07,""max"":3,""min"":1,""sd"":0.81}","{""value"":1.37,""max"":2,""min"":1,""sd"":0.71}",,,,,,,,,,2
"2020-09-08T11:43:47.000Z","{""value"":4.07,""max"":6,""min"":3,""sd"":1.03}","{""value"":2.93,""max"":4,""min"":2,""sd"":0.59}","{""value"":1.8,""max"":3,""min"":1,""sd"":0.68}",,,,,,,,,,2
"2020-09-08T11:43:47.000Z","{""value"":4.87,""max"":7,""min"":3,""sd"":1.25}","{""value"":2.6,""max"":4,""min"":2,""sd"":0.74}","{""value"":1.67,""max"":3,""min"":1,""sd"":0.82}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":136.26,""max"":139,""min"":129,""sd"":1.98}","{""value"":9.08,""max"":10,""min"":9,""sd"":0.33}","{""value"":20.1,""max"":20.21,""min"":20.01,""sd"":0.11}","{""value"":83.42,""max"":83.99,""min"":82.78,""sd"":0.41}","{""value"":902.75,""max"":902.94,""min"":902.61,""sd"":0.15}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.04}","{""value"":4.84,""max"":4.84,""min"":4.84,""sd"":0}",
"2020-09-08T11:28:36.000Z","{""value"":3.47,""max"":6,""min"":1,""sd"":1.28}","{""value"":2.67,""max"":5,""min"":1,""sd"":1.07}","{""value"":2.17,""max"":4,""min"":1,""sd"":0.94}",,,,,,,,,,2
"2020-09-08T11:28:36.000Z","{""value"":6.3,""max"":12,""min"":3,""sd"":1.62}","{""value"":4.28,""max"":7,""min"":3,""sd"":1.37}","{""value"":2.49,""max"":3,""min"":2,""sd"":0.71}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":165.72,""max"":197,""min"":139,""sd"":19.05}","{""value"":5.82,""max"":9,""min"":4,""sd"":1.48}","{""value"":20.04,""max"":20.08,""min"":20,""sd"":0.11}","{""value"":83.58,""max"":84.11,""min"":83.35,""sd"":0.31}","{""value"":902.53,""max"":902.61,""min"":902.43,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.02}","{""value"":4.09,""max"":4.09,""min"":4.08,""sd"":0.03}","{""value"":4.78,""max"":4.84,""min"":0.1,""sd"":0.43}",
"2020-09-08T11:13:23.000Z","{""value"":7.27,""max"":12,""min"":5,""sd"":2.25}","{""value"":5.47,""max"":7,""min"":4,""sd"":1.13}","{""value"":2.73,""max"":4,""min"":2,""sd"":0.7}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":275.64,""max"":383,""min"":200,""sd"":56.28}","{""value"":1.44,""max"":4,""min"":0,""sd"":1.37}","{""value"":20.11,""max"":20.16,""min"":20.06,""sd"":0.11}","{""value"":83.77,""max"":84.22,""min"":83.43,""sd"":0.33}","{""value"":902.43,""max"":902.48,""min"":902.36,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.03}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":4.6,""max"":4.81,""min"":0.03,""sd"":0.51}",
"2020-09-08T11:13:23.000Z","{""value"":6.07,""max"":9,""min"":4,""sd"":1.67}","{""value"":5,""max"":6,""min"":4,""sd"":0.53}","{""value"":3.33,""max"":4,""min"":2,""sd"":0.62}",,,,,,,,,,2
"2020-09-08T10:58:12.000Z","{""value"":7.23,""max"":14,""min"":5,""sd"":1.59}","{""value"":5.8,""max"":7,""min"":5,""sd"":0.9}","{""value"":2.97,""max"":3,""min"":2,""sd"":0.36}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":548.29,""max"":588,""min"":391,""sd"":62.46}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":20.07,""max"":20.13,""min"":20.02,""sd"":0.11}","{""value"":83.68,""max"":84.11,""min"":83.32,""sd"":0.34}","{""value"":902.31,""max"":902.42,""min"":902.22,""sd"":0.14}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.04}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":2.07,""max"":3.82,""min"":0.68,""sd"":1.16}",
"2020-09-08T10:58:12.000Z","{""value"":4.47,""max"":6,""min"":3,""sd"":0.96}","{""value"":4.27,""max"":6,""min"":3,""sd"":0.91}","{""value"":3.47,""max"":5,""min"":3,""sd"":0.76}",,,,,,,,,,2
"2020-09-08T10:43:00.000Z","{""value"":7.73,""max"":11,""min"":6,""sd"":1.67}","{""value"":6.6,""max"":8,""min"":5,""sd"":0.83}","{""value"":2.53,""max"":3,""min"":2,""sd"":0.52}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":588,""max"":588,""min"":588,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":19.99,""max"":20.03,""min"":19.91,""sd"":0.12}","{""value"":83.39,""max"":83.72,""min"":83.04,""sd"":0.33}","{""value"":902.07,""max"":902.27,""min"":901.9,""sd"":0.17}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.05}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0.25,""max"":0.53,""min"":0.04,""sd"":0.19}",
"2020-09-08T10:43:00.000Z","{""value"":5.47,""max"":7,""min"":3,""sd"":1.25}","{""value"":3.67,""max"":5,""min"":2,""sd"":0.82}","{""value"":2.53,""max"":3,""min"":2,""sd"":0.52}",,,,,,,,,,2
"2020-09-08T10:27:49.000Z","{""value"":9.17,""max"":16,""min"":5,""sd"":1.59}","{""value"":6.27,""max"":9,""min"":5,""sd"":1.25}","{""value"":3.31,""max"":5,""min"":3,""sd"":0.72}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":588,""max"":588,""min"":588,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":20.04,""max"":20.09,""min"":19.98,""sd"":0.12}","{""value"":83.39,""max"":83.79,""min"":82.87,""sd"":0.36}","{""value"":901.93,""max"":901.98,""min"":901.89,""sd"":0.13}","{""value"":4.91,""max"":4.91,""min"":4.9,""sd"":0.05}","{""value"":4.09,""max"":4.09,""min"":4.09,""sd"":0}","{""value"":0.01,""max"":0.02,""min"":0,""sd"":0.03}",
"2020-09-08T10:27:49.000Z","{""value"":7.93,""max"":11,""min"":4,""sd"":1.41}","{""value"":6.63,""max"":9,""min"":4,""sd"":1.22}","{""value"":4.8,""max"":7,""min"":3,""sd"":1.07}",,,,,,,,,,2
"2020-09-08T10:12:38.000Z","{""value"":3.93,""max"":5,""min"":3,""sd"":0.7}","{""value"":3.8,""max"":5,""min"":2,""sd"":0.86}","{""value"":2.53,""max"":4,""min"":2,""sd"":0.64}",,,,,,,,,,2
